"InvID","PlotID","Invdate","Treenum","Species","Bhage","Theight","Comment"
683,"0540-00001","1977-07-21 00:00:00",8,"PP",30,52,NA
683,"0540-00001","1977-07-21 00:00:00",9,"PP",42,65,NA
1608,"0540-00001","1985-07-29 00:00:00",14,"DF",25,44,NA
1608,"0540-00001","1985-07-29 00:00:00",15,"WF",19,30,NA
684,"0540-00002","1977-07-21 00:00:00",3,"WF",36,65,NA
684,"0540-00002","1977-07-21 00:00:00",5,"WF",29,65,NA
1609,"0540-00002","1985-07-30 00:00:00",10,"WF",31,79,NA
1609,"0540-00002","1985-07-30 00:00:00",40,"PP",45,81,NA
686,"0540-00004","1977-07-22 00:00:00",1,"WF",48,70,NA
686,"0540-00004","1977-07-22 00:00:00",10,"PP",44,78,NA
686,"0540-00004","1977-07-22 00:00:00",17,"DF",48,89,NA
1610,"0540-00004","1985-07-30 00:00:00",17,"DF",59,98,NA
1611,"0540-00006","1985-07-30 00:00:00",10,"SP",14,26,NA
1611,"0540-00006","1985-07-30 00:00:00",11,"PP",8,18,NA
1280,"0550-00005","1983-06-15 00:00:00",6,"PP",43,93,NA
1280,"0550-00005","1983-06-15 00:00:00",43,"WF",22,33,NA
1280,"0550-00005","1983-06-15 00:00:00",-1,"DF",41,105,NA
1280,"0550-00005","1983-06-15 00:00:00",-2,"DF",49,108,NA
1281,"0550-00006","1983-06-16 00:00:00",4,"PP",45,117,NA
1281,"0550-00006","1983-06-16 00:00:00",9,"PP",37,91,NA
1281,"0550-00006","1983-06-16 00:00:00",10,"WF",43,127,NA
1281,"0550-00006","1983-06-16 00:00:00",29,"WF",12,29,NA
1281,"0550-00006","1983-06-16 00:00:00",-1,"DF",44,110,NA
1281,"0550-00006","1983-06-16 00:00:00",-2,"DF",41,107,NA
1282,"0550-00009","1983-06-16 00:00:00",16,"IC",43,95,NA
1282,"0550-00009","1983-06-16 00:00:00",19,"PP",51,114,NA
1282,"0550-00009","1983-06-16 00:00:00",24,"PP",45,89,NA
1282,"0550-00009","1983-06-16 00:00:00",25,"PP",45,113,NA
1282,"0550-00009","1983-06-16 00:00:00",26,"PP",46,111,NA
1282,"0550-00009","1983-06-16 00:00:00",38,"DF",21,32,NA
1283,"0550-00010","1983-06-16 00:00:00",6,"PP",49,120,NA
1283,"0550-00010","1983-06-16 00:00:00",10,"DF",35,78,NA
1283,"0550-00010","1983-06-16 00:00:00",20,"PP",38,99,NA
1283,"0550-00010","1983-06-16 00:00:00",-1,"DF",39,93,NA
1284,"0551-00002","1983-06-15 00:00:00",5,"WF",19,25,NA
1284,"0551-00002","1983-06-15 00:00:00",6,"WF",12,19,NA
1284,"0551-00002","1983-06-15 00:00:00",7,"WF",15,19,NA
1285,"0551-00003","1983-06-15 00:00:00",15,"WF",17,24,NA
1285,"0551-00003","1983-06-15 00:00:00",16,"WF",11,27,NA
1285,"0551-00003","1983-06-15 00:00:00",17,"WF",19,35,NA
1285,"0551-00003","1983-06-15 00:00:00",18,"WF",17,24,NA
1285,"0551-00003","1983-06-15 00:00:00",19,"WF",12,19,NA
1285,"0551-00003","1983-06-15 00:00:00",-1,"DF",23,48,NA
1285,"0551-00003","1983-06-15 00:00:00",-2,"DF",37,76,NA
1285,"0551-00003","1983-06-15 00:00:00",-3,"DF",22,47,NA
1286,"0551-00012","1983-06-17 00:00:00",1,"IC",12,19,NA
1287,"0551-00013","1983-06-17 00:00:00",-1,"DF",46,90,NA
1289,"0551-00015","1983-06-17 00:00:00",1,"PP",28,78,NA
1289,"0551-00015","1983-06-17 00:00:00",2,"WF",21,55,NA
1290,"0552-00001","1983-06-15 00:00:00",2,"WF",29,52,NA
1291,"0552-00008","1983-06-16 00:00:00",3,"WF",19,48,NA
1291,"0552-00008","1983-06-16 00:00:00",6,"WF",20,40,NA
1291,"0552-00008","1983-06-16 00:00:00",9,"WF",12,29,NA
1291,"0552-00008","1983-06-16 00:00:00",-1,"DF",28,46,NA
1291,"0552-00008","1983-06-16 00:00:00",-2,"DF",41,87,NA
1291,"0552-00008","1983-06-16 00:00:00",-3,"DF",22,56,NA
2341,"0552-00008","1994-07-01 00:00:00",-4,"IC",43,59,NA
2341,"0552-00008","1994-07-01 00:00:00",-5,"PP",45,84,NA
1292,"0553-00007","1983-06-16 00:00:00",6,"WF",15,35,NA
1292,"0553-00007","1983-06-16 00:00:00",-1,"DF",25,46,NA
1292,"0553-00007","1983-06-16 00:00:00",-2,"DF",31,57,NA
1292,"0553-00007","1983-06-16 00:00:00",-3,"DF",35,48,NA
1612,"0560-00001","1985-07-29 00:00:00",7,"PP",37,81,NA
1612,"0560-00001","1985-07-29 00:00:00",20,"DF",35,74,NA
1612,"0560-00001","1985-07-29 00:00:00",22,"DF",21,30,NA
1612,"0560-00001","1985-07-29 00:00:00",23,"DF",18,34,NA
1414,"0562-00001","1984-03-22 00:00:00",1,"PP",49,96,NA
1414,"0562-00001","1984-03-22 00:00:00",12,"SP",19,28,NA
1415,"0562-00002","1984-03-22 00:00:00",9,"DF",27,61,NA
1418,"0562-00005","1984-03-23 00:00:00",1,"IC",26,53,NA
1418,"0562-00005","1984-03-23 00:00:00",2,"WF",24,57,NA
1418,"0562-00005","1984-03-23 00:00:00",3,"IC",22,34,NA
1418,"0562-00005","1984-03-23 00:00:00",4,"IC",20,36,NA
1418,"0562-00005","1984-03-23 00:00:00",5,"IC",24,42,NA
1418,"0562-00005","1984-03-23 00:00:00",6,"IC",26,48,NA
1418,"0562-00005","1984-03-23 00:00:00",9,"BO",55,61,NA
1418,"0562-00005","1984-03-23 00:00:00",10,"BO",55,75,NA
1418,"0562-00005","1984-03-23 00:00:00",11,"BO",55,65,NA
1418,"0562-00005","1984-03-23 00:00:00",14,"WF",15,39,NA
1419,"0562-00006","1984-04-27 00:00:00",1,"WF",21,49,NA
1419,"0562-00006","1984-04-27 00:00:00",2,"IC",20,27,NA
1419,"0562-00006","1984-04-27 00:00:00",3,"PP",38,83,NA
1419,"0562-00006","1984-04-27 00:00:00",4,"IC",19,30,NA
1419,"0562-00006","1984-04-27 00:00:00",14,"WF",23,47,NA
1419,"0562-00006","1984-04-27 00:00:00",15,"PP",52,110,NA
1420,"0562-00007","1984-05-11 00:00:00",2,"IC",22,28,NA
1420,"0562-00007","1984-05-11 00:00:00",3,"PP",35,71,NA
1421,"0562-00008","1984-05-11 00:00:00",2,"IC",16,25,NA
1421,"0562-00008","1984-05-11 00:00:00",3,"WF",29,87,NA
1421,"0562-00008","1984-05-11 00:00:00",4,"IC",36,68,NA
1421,"0562-00008","1984-05-11 00:00:00",5,"PP",36,81,NA
1421,"0562-00008","1984-05-11 00:00:00",6,"PP",30,72,NA
1421,"0562-00008","1984-05-11 00:00:00",7,"IC",31,56,NA
1421,"0562-00008","1984-05-11 00:00:00",8,"IC",25,48,NA
1421,"0562-00008","1984-05-11 00:00:00",9,"IC",25,50,NA
1421,"0562-00008","1984-05-11 00:00:00",10,"WF",36,83,NA
1421,"0562-00008","1984-05-11 00:00:00",11,"WF",27,61,NA
1421,"0562-00008","1984-05-11 00:00:00",13,"PP",30,72,NA
1421,"0562-00008","1984-05-11 00:00:00",16,"DF",28,60,NA
1421,"0562-00008","1984-05-11 00:00:00",17,"PP",30,75,NA
1421,"0562-00008","1984-05-11 00:00:00",18,"IC",19,30,NA
1421,"0562-00008","1984-05-11 00:00:00",19,"IC",25,40,NA
1421,"0562-00008","1984-05-11 00:00:00",21,"WF",23,62,NA
1098,"0570-00007","1982-07-16 00:00:00",1,"PP",36,73,NA
1098,"0570-00007","1982-07-16 00:00:00",16,"PP",38,81,NA
1098,"0570-00007","1982-07-16 00:00:00",19,"PP",37,78,NA
1293,"0570-00007","1983-09-23 00:00:00",1,"PP",36,73,NA
1293,"0570-00007","1983-09-23 00:00:00",16,"PP",38,81,NA
1293,"0570-00007","1983-09-23 00:00:00",19,"PP",37,78,NA
1099,"0570-00011","1982-07-27 00:00:00",-1,"PP",31,83,NA
1099,"0570-00011","1982-07-27 00:00:00",-2,"PP",39,58,NA
1099,"0570-00011","1982-07-27 00:00:00",-3,"SP",27,72,NA
1100,"0570-00013","1982-07-28 00:00:00",17,"PP",37,72,NA
1100,"0570-00013","1982-07-28 00:00:00",25,"PP",45,74,NA
1100,"0570-00013","1982-07-28 00:00:00",-1,"PP",39,92,NA
1295,"0570-00013","1983-09-23 00:00:00",17,"PP",37,72,NA
1295,"0570-00013","1983-09-23 00:00:00",25,"PP",45,74,NA
1295,"0570-00013","1983-09-23 00:00:00",-1,"PP",39,92,NA
1101,"0570-00014","1982-07-29 00:00:00",12,"PP",62,87,NA
1101,"0570-00014","1982-07-29 00:00:00",42,"PP",49,90,NA
1101,"0570-00014","1982-07-29 00:00:00",44,"PP",50,80,NA
1296,"0570-00014","1983-09-23 00:00:00",42,"PP",49,90,NA
1296,"0570-00014","1983-09-23 00:00:00",44,"PP",50,80,NA
1102,"0570-00017","1982-07-27 00:00:00",1,"PP",72,92,NA
1102,"0570-00017","1982-07-27 00:00:00",-1,"PP",51,65,NA
1102,"0570-00017","1982-07-27 00:00:00",-2,"PP",44,76,NA
1297,"0570-00017","1983-09-23 00:00:00",1,"PP",72,92,NA
1297,"0570-00017","1983-09-23 00:00:00",-1,"PP",51,65,NA
1297,"0570-00017","1983-09-23 00:00:00",-2,"PP",44,76,NA
1103,"0570-00021","1982-07-16 00:00:00",7,"PP",39,82,NA
1103,"0570-00021","1982-07-16 00:00:00",21,"WF",38,73,NA
1103,"0570-00021","1982-07-16 00:00:00",27,"PP",38,76,NA
1298,"0570-00021","1983-09-23 00:00:00",7,"PP",39,82,NA
1298,"0570-00021","1983-09-23 00:00:00",27,"PP",38,76,NA
1104,"0570-00022","1982-07-21 00:00:00",17,"PP",29,44,NA
1104,"0570-00022","1982-07-21 00:00:00",-1,"PP",48,98,NA
1299,"0570-00022","1983-09-23 00:00:00",-1,"PP",48,98,NA
1105,"0570-00023","1982-07-22 00:00:00",12,"PP",50,86,NA
1105,"0570-00023","1982-07-22 00:00:00",15,"WF",35,70,NA
1105,"0570-00023","1982-07-22 00:00:00",40,"PP",36,75,NA
1300,"0570-00023","1983-09-23 00:00:00",12,"PP",50,86,NA
1300,"0570-00023","1983-09-23 00:00:00",15,"WF",35,70,NA
1300,"0570-00023","1983-09-23 00:00:00",40,"PP",36,75,NA
1106,"0570-00024","1982-07-27 00:00:00",1,"PP",36,80,NA
1106,"0570-00024","1982-07-27 00:00:00",-1,"PP",46,115,NA
1106,"0570-00024","1982-07-27 00:00:00",-2,"WF",24,57,NA
1301,"0570-00024","1983-09-23 00:00:00",1,"PP",36,80,NA
1107,"0570-00025","1982-07-28 00:00:00",-1,"PP",50,98,NA
1107,"0570-00025","1982-07-28 00:00:00",-2,"WF",32,66,NA
1302,"0570-00025","1983-09-23 00:00:00",-1,"PP",50,98,NA
1302,"0570-00025","1983-09-23 00:00:00",-2,"WF",32,66,NA
1302,"0570-00025","1983-09-23 00:00:00",-3,"PP",51,100,NA
1303,"0580-00001","1983-06-17 00:00:00",10,"PP",53,108,NA
1303,"0580-00001","1983-06-17 00:00:00",-1,"DF",36,59,NA
1303,"0580-00001","1983-06-17 00:00:00",-2,"DF",31,64,NA
1303,"0580-00001","1983-06-17 00:00:00",-3,"DF",37,68,NA
1303,"0580-00001","1983-06-17 00:00:00",-4,"DF",47,86,NA
1304,"0580-00002","1983-06-17 00:00:00",-1,"DF",45,105,NA
1304,"0580-00002","1983-06-17 00:00:00",-2,"DF",46,81,NA
1304,"0580-00002","1983-06-17 00:00:00",-3,"DF",44,84,NA
1304,"0580-00002","1983-06-17 00:00:00",-4,"DF",54,111,NA
1305,"0580-00003","1983-06-17 00:00:00",7,"PP",59,90,NA
1305,"0580-00003","1983-06-17 00:00:00",-1,"DF",64,105,NA
1305,"0580-00003","1983-06-17 00:00:00",-2,"DF",56,85,NA
1305,"0580-00003","1983-06-17 00:00:00",-3,"DF",71,110,NA
1305,"0580-00003","1983-06-17 00:00:00",-4,"DF",55,80,NA
1306,"0580-00004","1983-06-17 00:00:00",7,"PP",32,58,NA
1306,"0580-00004","1983-06-17 00:00:00",19,"PP",28,60,NA
1306,"0580-00004","1983-06-17 00:00:00",-1,"DF",23,53,NA
1306,"0580-00004","1983-06-17 00:00:00",-2,"DF",30,55,NA
1307,"0580-00008","1983-06-17 00:00:00",3,"PP",35,77,NA
1307,"0580-00008","1983-06-17 00:00:00",5,"BO",30,47,NA
1307,"0580-00008","1983-06-17 00:00:00",-1,"DF",35,71,NA
1307,"0580-00008","1983-06-17 00:00:00",-2,"DF",28,62,NA
1307,"0580-00008","1983-06-17 00:00:00",-3,"DF",29,70,NA
1308,"0580-00009","1983-06-17 00:00:00",1,"PP",21,29,NA
1308,"0580-00009","1983-06-17 00:00:00",14,"PP",31,58,NA
1308,"0580-00009","1983-06-17 00:00:00",15,"PP",31,59,NA
1308,"0580-00009","1983-06-17 00:00:00",-1,"DF",27,45,NA
1308,"0580-00009","1983-06-17 00:00:00",-2,"DF",32,54,NA
1309,"0581-00005","1983-06-17 00:00:00",-1,"DF",25,57,NA
1309,"0581-00005","1983-06-17 00:00:00",-2,"DF",34,51,NA
1309,"0581-00005","1983-06-17 00:00:00",-3,"DF",25,50,NA
1309,"0581-00005","1983-06-17 00:00:00",-4,"DF",26,43,NA
1309,"0581-00005","1983-06-17 00:00:00",-5,"DF",66,120,NA
1311,"0581-00007","1983-06-17 00:00:00",6,"PP",31,57,NA
1311,"0581-00007","1983-06-17 00:00:00",8,"PP",30,51,NA
1311,"0581-00007","1983-06-17 00:00:00",21,"IC",24,36,NA
1311,"0581-00007","1983-06-17 00:00:00",23,"DF",23,36,NA
1311,"0581-00007","1983-06-17 00:00:00",-1,"DF",39,52,NA
1312,"0581-00010","1983-06-17 00:00:00",1,"PP",29,67,NA
1312,"0581-00010","1983-06-17 00:00:00",2,"WF",10,24,NA
1312,"0581-00010","1983-06-17 00:00:00",6,"PP",20,53,NA
1312,"0581-00010","1983-06-17 00:00:00",-1,"DF",28,55,NA
1313,"0581-00011","1983-06-17 00:00:00",-1,"DF",68,98,NA
1313,"0581-00011","1983-06-17 00:00:00",-2,"DF",40,66,NA
1614,"0590-00001","1985-07-04 00:00:00",14,"WF",18,28,NA
1614,"0590-00001","1985-07-04 00:00:00",21,"WF",24,44,NA
1614,"0590-00001","1985-07-04 00:00:00",23,"DF",28,46,NA
1614,"0590-00001","1985-07-04 00:00:00",28,"WF",24,35,NA
1614,"0590-00001","1985-07-04 00:00:00",32,"SP",33,45,NA
1614,"0590-00001","1985-07-04 00:00:00",43,"SP",18,33,NA
2360,"0590-00001","1994-07-25 00:00:00",5,"WF",46,79,NA
1615,"0590-00003","1985-07-02 00:00:00",8,"DF",25,47,NA
1615,"0590-00003","1985-07-02 00:00:00",9,"DF",19,31,NA
1615,"0590-00003","1985-07-02 00:00:00",11,"DF",35,47,NA
1615,"0590-00003","1985-07-02 00:00:00",12,"WF",48,72,NA
1615,"0590-00003","1985-07-02 00:00:00",15,"WF",48,108,NA
1616,"0590-00005","1985-07-03 00:00:00",7,"WF",20,36,NA
1616,"0590-00005","1985-07-03 00:00:00",8,"WF",28,53,NA
1616,"0590-00005","1985-07-03 00:00:00",9,"PP",43,55,NA
1616,"0590-00005","1985-07-03 00:00:00",10,"PP",30,45,NA
1616,"0590-00005","1985-07-03 00:00:00",12,"PP",62,124,NA
1616,"0590-00005","1985-07-03 00:00:00",15,"WF",40,56,NA
1617,"0590-00007","1985-07-03 00:00:00",2,"DF",55,91,NA
1617,"0590-00007","1985-07-03 00:00:00",6,"WF",27,34,NA
1617,"0590-00007","1985-07-03 00:00:00",15,"WF",50,55,NA
1617,"0590-00007","1985-07-03 00:00:00",17,"WF",29,40,NA
1617,"0590-00007","1985-07-03 00:00:00",18,"WF",36,48,NA
1617,"0590-00007","1985-07-03 00:00:00",19,"DF",30,40,NA
1617,"0590-00007","1985-07-03 00:00:00",21,"DF",27,42,NA
1617,"0590-00007","1985-07-03 00:00:00",23,"WF",24,39,NA
1618,"0590-00009","1985-07-03 00:00:00",10,"DF",29,46,NA
1618,"0590-00009","1985-07-03 00:00:00",11,"SP",34,66,NA
1618,"0590-00009","1985-07-03 00:00:00",12,"PP",20,35,NA
1618,"0590-00009","1985-07-03 00:00:00",13,"PP",27,41,NA
1618,"0590-00009","1985-07-03 00:00:00",18,"PP",53,66,NA
1618,"0590-00009","1985-07-03 00:00:00",23,"DF",59,72,NA
1618,"0590-00009","1985-07-03 00:00:00",27,"WF",50,57,NA
1618,"0590-00009","1985-07-03 00:00:00",33,"WF",14,20,NA
1618,"0590-00009","1985-07-03 00:00:00",36,"DF",22,34,NA
1619,"0590-00013","1985-07-05 00:00:00",4,"PP",56,117,NA
1619,"0590-00013","1985-07-05 00:00:00",13,"DF",39,64,NA
1619,"0590-00013","1985-07-05 00:00:00",21,"IC",47,54,NA
1619,"0590-00013","1985-07-05 00:00:00",28,"WF",18,31,NA
1620,"0590-00016","1985-07-05 00:00:00",14,"WF",62,115,NA
1620,"0590-00016","1985-07-05 00:00:00",24,"PP",69,145,NA
1621,"0590-00021","1985-07-08 00:00:00",1,"PP",52,119,NA
1621,"0590-00021","1985-07-08 00:00:00",2,"IC",42,56,NA
1621,"0590-00021","1985-07-08 00:00:00",6,"DF",40,79,NA
1621,"0590-00021","1985-07-08 00:00:00",7,"IC",44,82,NA
1621,"0590-00021","1985-07-08 00:00:00",9,"PP",48,63,NA
1621,"0590-00021","1985-07-08 00:00:00",10,"IC",52,74,NA
1621,"0590-00021","1985-07-08 00:00:00",11,"IC",50,68,NA
1621,"0590-00021","1985-07-08 00:00:00",12,"PP",44,95,NA
1621,"0590-00021","1985-07-08 00:00:00",14,"PP",45,108,NA
1621,"0590-00021","1985-07-08 00:00:00",17,"PP",48,116,NA
1622,"0590-00022","1985-07-08 00:00:00",1,"IC",38,53,NA
1622,"0590-00022","1985-07-08 00:00:00",2,"IC",49,54,NA
1622,"0590-00022","1985-07-08 00:00:00",7,"IC",62,77,NA
1622,"0590-00022","1985-07-08 00:00:00",8,"SP",41,55,NA
1622,"0590-00022","1985-07-08 00:00:00",9,"DF",38,64,NA
1622,"0590-00022","1985-07-08 00:00:00",16,"WF",42,79,NA
1622,"0590-00022","1985-07-08 00:00:00",18,"IC",58,71,NA
1623,"0590-00023","1985-07-08 00:00:00",2,"PP",66,99,NA
1623,"0590-00023","1985-07-08 00:00:00",5,"PP",55,86,NA
1623,"0590-00023","1985-07-08 00:00:00",9,"PP",68,88,NA
1623,"0590-00023","1985-07-08 00:00:00",13,"PP",63,95,NA
1623,"0590-00023","1985-07-08 00:00:00",17,"PP",55,87,NA
1623,"0590-00023","1985-07-08 00:00:00",18,"PP",52,71,NA
1623,"0590-00023","1985-07-08 00:00:00",19,"IC",62,78,NA
1623,"0590-00023","1985-07-08 00:00:00",21,"PP",68,125,NA
1623,"0590-00023","1985-07-08 00:00:00",23,"PP",68,115,NA
1041,"0600-00002","1981-07-20 00:00:00",1,"PP",64,96,NA
1041,"0600-00002","1981-07-20 00:00:00",6,"PP",69,102,NA
1041,"0600-00002","1981-07-20 00:00:00",12,"PP",63,97,NA
1042,"0600-00003","1981-07-20 00:00:00",9,"PP",48,92,NA
1042,"0600-00003","1981-07-20 00:00:00",19,"PP",49,85,NA
1042,"0600-00003","1981-07-20 00:00:00",23,"PP",52,94,NA
1043,"0600-00004","1981-07-21 00:00:00",5,"PP",70,120,NA
1043,"0600-00004","1981-07-21 00:00:00",13,"PP",68,123,NA
1043,"0600-00004","1981-07-21 00:00:00",17,"PP",69,134,NA
1044,"0600-00005","1981-07-21 00:00:00",-1,"PP",47,71,NA
1044,"0600-00005","1981-07-21 00:00:00",-2,"PP",48,94,NA
1045,"0600-00006","1981-07-21 00:00:00",-3,"PP",46,78,NA
1046,"0600-00007","1981-07-22 00:00:00",2,"PP",69,97,NA
1046,"0600-00007","1981-07-22 00:00:00",9,"PP",68,92,NA
1046,"0600-00007","1981-07-22 00:00:00",20,"PP",69,100,NA
1047,"0600-00008","1981-07-22 00:00:00",11,"PP",47,80,NA
1047,"0600-00008","1981-07-22 00:00:00",-1,"PP",40,92,NA
1047,"0600-00008","1981-07-22 00:00:00",-2,"PP",40,86,NA
689,"0620-00005","1977-08-02 00:00:00",6,"PP",48,73,NA
689,"0620-00005","1977-08-02 00:00:00",13,"PP",49,71,NA
689,"0620-00005","1977-08-02 00:00:00",16,"PP",50,81,NA
1108,"0620-00005","1982-07-14 00:00:00",6,"PP",48,73,NA
1108,"0620-00005","1982-07-14 00:00:00",16,"PP",50,81,NA
690,"0620-00006","1977-08-02 00:00:00",2,"PP",39,87,NA
690,"0620-00006","1977-08-02 00:00:00",13,"PP",39,104,NA
690,"0620-00006","1977-08-02 00:00:00",18,"PP",39,93,NA
1109,"0620-00006","1982-07-14 00:00:00",2,"PP",39,87,NA
1109,"0620-00006","1982-07-14 00:00:00",13,"PP",39,104,NA
1109,"0620-00006","1982-07-14 00:00:00",18,"PP",39,93,NA
691,"0620-00008","1977-08-04 00:00:00",3,"PP",39,61,NA
1110,"0620-00008","1982-07-15 00:00:00",3,"PP",39,61,NA
692,"0620-00009","1977-04-08 00:00:00",3,"PP",49,82,NA
692,"0620-00009","1977-04-08 00:00:00",13,"PP",50,108,NA
692,"0620-00009","1977-04-08 00:00:00",26,"PP",47,85,NA
693,"0620-00010","1977-08-05 00:00:00",2,"PP",49,98,NA
693,"0620-00010","1977-08-05 00:00:00",12,"PP",49,111,NA
1112,"0620-00010","1982-07-15 00:00:00",2,"PP",49,98,NA
1112,"0620-00010","1982-07-15 00:00:00",12,"PP",49,111,NA
694,"0621-00001","1977-07-29 00:00:00",28,"WF",47,77,NA
1113,"0621-00001","1982-07-15 00:00:00",28,"WF",47,77,NA
695,"0621-00007","1977-08-03 00:00:00",18,"PP",47,83,NA
695,"0621-00007","1977-08-03 00:00:00",25,"PP",47,95,NA
695,"0621-00007","1977-08-03 00:00:00",33,"PP",49,83,NA
1114,"0621-00007","1982-07-15 00:00:00",18,"PP",47,83,NA
1114,"0621-00007","1982-07-15 00:00:00",25,"PP",47,95,NA
1114,"0621-00007","1982-07-15 00:00:00",33,"PP",49,83,NA
696,"0623-00002","1977-08-01 00:00:00",1,"WF",38,65,NA
696,"0623-00002","1977-08-01 00:00:00",4,"WF",43,103,NA
696,"0623-00002","1977-08-01 00:00:00",8,"PP",37,70,NA
1115,"0623-00002","1982-07-15 00:00:00",1,"WF",38,65,NA
1115,"0623-00002","1982-07-15 00:00:00",4,"WF",43,103,NA
1115,"0623-00002","1982-07-15 00:00:00",8,"PP",37,70,NA
697,"0624-00003","1977-08-01 00:00:00",2,"PP",41,70,NA
697,"0624-00003","1977-08-01 00:00:00",25,"PP",43,95,NA
697,"0624-00003","1977-08-01 00:00:00",34,"PP",46,82,NA
1116,"0624-00003","1982-07-15 00:00:00",2,"PP",41,70,NA
1116,"0624-00003","1982-07-15 00:00:00",25,"PP",43,95,NA
1116,"0624-00003","1982-07-15 00:00:00",34,"PP",46,82,NA
698,"0624-00004","1977-08-01 00:00:00",2,"PP",44,77,NA
698,"0624-00004","1977-08-01 00:00:00",24,"PP",47,75,NA
698,"0624-00004","1977-08-01 00:00:00",29,"PP",42,79,NA
1117,"0624-00004","1982-07-13 00:00:00",2,"PP",44,77,NA
1624,"0630-00001","1985-06-18 00:00:00",7,"WF",27,56,NA
1624,"0630-00001","1985-06-18 00:00:00",11,"WF",15,26,NA
1624,"0630-00001","1985-06-18 00:00:00",-1,"PP",57,98,NA
1625,"0630-00002","1985-06-19 00:00:00",2,"PP",49,86,NA
1625,"0630-00002","1985-06-19 00:00:00",17,"PP",41,72,NA
1625,"0630-00002","1985-06-19 00:00:00",18,"WF",34,83,NA
1625,"0630-00002","1985-06-19 00:00:00",31,"WF",36,76,NA
1626,"0630-00003","1985-06-18 00:00:00",3,"PP",51,113,NA
1626,"0630-00003","1985-06-18 00:00:00",20,"PP",44,105,NA
1627,"0630-00004","1985-06-18 00:00:00",4,"WF",30,71,NA
1627,"0630-00004","1985-06-18 00:00:00",-1,"PP",44,97,NA
699,"0640-00002","1977-07-25 00:00:00",2,"PP",40,87,NA
700,"0640-00003","1977-07-26 00:00:00",6,"PP",29,47,NA
700,"0640-00003","1977-07-26 00:00:00",7,"PP",33,63,NA
700,"0640-00003","1977-07-26 00:00:00",10,"IC",31,55,NA
701,"0640-00004","1977-07-26 00:00:00",3,"PP",23,42,NA
702,"0640-00005","1977-07-26 00:00:00",2,"WF",17,24,NA
703,"0640-00006","1977-07-26 00:00:00",1,"PP",44,88,NA
703,"0640-00006","1977-07-26 00:00:00",2,"PP",50,107,NA
703,"0640-00006","1977-07-26 00:00:00",5,"PP",41,76,NA
703,"0640-00006","1977-07-26 00:00:00",10,"PP",53,108,NA
704,"0640-00007","1977-07-27 00:00:00",3,"PP",52,149,NA
704,"0640-00007","1977-07-27 00:00:00",6,"PP",44,117,NA
704,"0640-00007","1977-07-27 00:00:00",8,"PP",53,103,NA
705,"0640-00009","1977-07-27 00:00:00",13,"PP",45,117,NA
705,"0640-00009","1977-07-27 00:00:00",14,"PP",49,96,NA
705,"0640-00009","1977-07-27 00:00:00",29,"PP",49,123,NA
706,"0640-00010","1977-07-28 00:00:00",1,"PP",48,100,NA
706,"0640-00010","1977-07-28 00:00:00",7,"PP",44,99,NA
707,"0624-00011","1977-07-28 00:00:00",12,"WF",41,94,NA
708,"0624-00012","1977-07-28 00:00:00",20,"WF",29,55,NA
709,"0640-00013","1977-07-29 00:00:00",2,"PP",45,93,NA
709,"0640-00013","1977-07-29 00:00:00",9,"PP",47,92,NA
709,"0640-00013","1977-07-29 00:00:00",16,"PP",43,103,NA
712,"0640-00008","1977-07-27 00:00:00",1,"PP",47,84,NA
712,"0640-00008","1977-07-27 00:00:00",3,"PP",49,92,NA
712,"0640-00008","1977-07-27 00:00:00",6,"PP",50,89,NA
1118,"0652-00001","1982-06-28 00:00:00",1,"PP",36,77,NA
1118,"0652-00001","1982-06-28 00:00:00",-1,"PP",50,84,NA
1118,"0652-00001","1982-06-28 00:00:00",-2,"PP",53,100,NA
1119,"0652-00002","1982-06-28 00:00:00",1,"PP",43,86,NA
1119,"0652-00002","1982-06-28 00:00:00",4,"PP",44,87,NA
1119,"0652-00002","1982-06-28 00:00:00",-1,"PP",43,94,NA
1120,"0653-00003","1982-06-30 00:00:00",-1,"PP",51,110,NA
1120,"0653-00003","1982-06-30 00:00:00",-2,"PP",52,105,NA
1120,"0653-00003","1982-06-30 00:00:00",-3,"PP",45,100,NA
1121,"0651-00004","1982-06-30 00:00:00",1,"PP",42,87,NA
1121,"0651-00004","1982-06-30 00:00:00",4,"PP",48,102,NA
1121,"0651-00004","1982-06-30 00:00:00",8,"PP",48,113,NA
1122,"0651-00005","1982-06-30 00:00:00",1,"PP",50,88,NA
1122,"0651-00005","1982-06-30 00:00:00",2,"PP",38,87,NA
1122,"0651-00005","1982-06-30 00:00:00",4,"WF",39,85,NA
1123,"0653-00006","1982-07-01 00:00:00",1,"PP",48,100,NA
1123,"0653-00006","1982-07-01 00:00:00",-1,"PP",49,97,NA
1123,"0653-00006","1982-07-01 00:00:00",-2,"PP",49,110,NA
1124,"0652-00007","1982-07-01 00:00:00",1,"PP",50,105,NA
1124,"0652-00007","1982-07-01 00:00:00",-1,"PP",50,93,NA
1125,"0652-00008","1982-07-01 00:00:00",3,"PP",47,78,NA
1125,"0652-00008","1982-07-01 00:00:00",4,"PP",50,101,NA
1125,"0652-00008","1982-07-01 00:00:00",7,"WF",31,69,NA
1128,"0650-00011","1982-07-02 00:00:00",1,"PP",15,23,NA
1129,"0650-00012","1982-07-02 00:00:00",5,"SP",35,53,NA
