"InvID","PlotID","Invdate","Treenum","Species","dbh","Heartwood","Woodpeck","Barkcond","Theight","Cdeath","Yrdeath","Whard","Nesthole","SapWood","Weight","Comment"
3594,"0590-00023","1998-01-08 00:00:00",10,"IC",8.69999980926514,"A","N",100,1,"C",0,1,0,"A",100,NA
3594,"0590-00023","1998-01-08 00:00:00",13,"PP",31.2000007629395,"A","N",95,1,"R",0,1,0,"A",10,"WITNESS AZ95DIST4.7'"
3594,"0590-00023","1998-01-08 00:00:00",14,"IC",16.7999992370605,"A","N",55,1,"R",4,1,0,"A",100,"STATUS WAS X PEVIOUSLY"
3594,"0590-00023","1998-01-08 00:00:00",16,"IC",19.2000007629395,"A","N",90,1,"R",0,1,0,"A",100,""
3594,"0590-00023","1998-01-08 00:00:00",17,"PP",25,"A","N",100,1,"R",0,1,0,"A",10,""
3594,"0590-00023","1998-01-08 00:00:00",18,"PP",14.5,"A","N",100,1,"R",0,1,0,"A",100,"WITNESS AZ241DIST4.3'"
3594,"0590-00023","1998-01-08 00:00:00",19,"IC",27.6000003814697,"A","N",65,1,"R",0,1,0,"A",10,""
3594,"0590-00023","1998-01-08 00:00:00",20,"IC",19.2000007629395,"A","N",95,1,"R",4,1,0,"A",100,"STATUS WAS X PEVIOUSLY"
3594,"0590-00023","1998-01-08 00:00:00",23,"PP",37,"A","N",90,1,"R",0,1,0,"A",10,""
3594,"0590-00023","1998-01-08 00:00:00",25,"IC",8.39999961853027,"A","N",85,1,"C",0,1,0,"A",100,NA
3594,"0590-00023","1998-01-08 00:00:00",31,"PP",26,"A","N",95,1,"R",0,1,0,"A",10,""
3594,"0590-00023","1998-01-08 00:00:00",34,"PP",8.39999961853027,"A","N",65,1,"C",0,1,0,"A",100,NA
3644,"0010-50800","2000-08-31 00:00:00",1,"IC",24,"B","N",90,1,"D",4,2,0,"B",10,"JOINED AT BASE W/ 18 IN. ZIC"
3644,"0010-50800","2000-08-31 00:00:00",2,"IC",20,"B","N",50,1,"D",4,2,0,"C",10,""
3644,"0010-50800","2000-08-31 00:00:00",3,"BO",-9,"E","X",0,1,"U",4,5,0,"E",100,"COMPLETELY DECOMPOSED"
3644,"0010-50800","2000-08-31 00:00:00",4,"WF",18,"B","N",25,1,"D",4,3,0,"B",100,""
3644,"0010-50800","2000-08-31 00:00:00",5,"WF",32,"B","N",40,1,"D",4,2,0,"C",10,"BURNED; WITNESS AZ 232 DIST 28.4"
3644,"0010-50800","2000-08-31 00:00:00",6,"WF",21,"B","N",90,1,"D",4,2,0,"B",10,"BURNED"
3644,"0010-50800","2000-08-31 00:00:00",7,"WF",19,"C","N",40,1,"D",9,2,0,"B",100,""
3644,"0010-50800","2000-08-31 00:00:00",9,"IC",24,"C","N",65,1,"D",4,3,0,"C",10,""
3644,"0010-50800","2000-08-31 00:00:00",10,"IC",32,"B","N",80,1,"D",4,2,0,"B",10,"WITNESS AZ 357 DIST 6.2"
3645,"0010-50900","2000-08-29 00:00:00",1,"WF",13.1999998092651,"D","N",30,1,"D",9,5,0,"E",100,""
3645,"0010-50900","2000-08-29 00:00:00",2,"WF",23,"D","N",90,1,"D",9,4,0,"D",10,"WITNESS AZ322 DIST23.3'"
3645,"0010-50900","2000-08-29 00:00:00",3,"DF",32.4000015258789,"D","N",10,2,"D",9,4,0,"D",10,""
3645,"0010-50900","2000-08-29 00:00:00",4,"XX",11,"D","N",0,1,"D",9,5,0,"E",100,""
3645,"0010-50900","2000-08-29 00:00:00",5,"DF",36,"C","N",80,2,"D",9,3,0,"C",10,""
3645,"0010-50900","2000-08-29 00:00:00",6,"DF",22,"E","N",50,1,"D",9,5,0,"E",10,""
3645,"0010-50900","2000-08-29 00:00:00",8,"PP",21,"D","N",80,1,"D",9,4,0,"D",10,"BURNED"
3646,"0010-51000","2000-09-06 00:00:00",2,"DF",20,"C","N",80,2,"D",9,3,0,"C",10,""
3646,"0010-51000","2000-09-06 00:00:00",3,"SP",21,"B","N",50,2,"D",9,2,0,"B",10,""
3646,"0010-51000","2000-09-06 00:00:00",4,"DF",22,"C","N",80,2,"D",9,4,0,"D",10,""
3646,"0010-51000","2000-09-06 00:00:00",5,"SP",25,"C","N",50,2,"D",9,3,0,"C",10,""
3646,"0010-51000","2000-09-06 00:00:00",6,"SP",29,"C","N",30,1,"D",9,3,0,"B",10,"STUMP GREW OR LAST INV. WAS WRONG"
3646,"0010-51000","2000-09-06 00:00:00",7,"DF",26,"D","N",40,2,"D",9,3,0,"B",10,"STUMP GREW OR LAST INV. WAS WRONG"
3646,"0010-51000","2000-09-06 00:00:00",8,"DF",24,"E","N",40,2,"D",9,5,0,"E",10,""
3646,"0010-51000","2000-09-06 00:00:00",9,"SP",36,"B","N",70,2,"D",9,3,0,"C",10,"LAST INV. DIAM WAS WRONG"
3646,"0010-51000","2000-09-06 00:00:00",10,"SP",14,"B","N",85,1,"D",9,2,0,"B",100,"LAST INV DIAM WAS WRONG"
3647,"0010-51100","2000-08-28 00:00:00",2,"IC",23,"C","N",90,2,"R",4,3,0,"C",10,""
3647,"0010-51100","2000-08-28 00:00:00",4,"IC",20.3999996185303,"B","N",50,2,"R",4,2,0,"B",10,""
3647,"0010-51100","2000-08-28 00:00:00",5,"WF",24,"C","N",10,2,"R",4,4,0,"D",10,""
3647,"0010-51100","2000-08-28 00:00:00",6,"WF",24,"E","N",35,2,"R",9,4,0,"E",10,""
3647,"0010-51100","2000-08-28 00:00:00",8,"WF",18.6000003814697,"X","X",-9,2,"R",4,-9,-9,"X",10,"NOW LESS THAN 24 INCHES DBH"
3647,"0010-51100","2000-08-28 00:00:00",9,"IC",18,"C","N",20,1,"R",4,3,0,"C",100,""
3647,"0010-51100","2000-08-28 00:00:00",11,"DF",-9,"X","X",-9,-9,"X",9,-9,-9,"X",100,"NOW LESS THAN 24 INCHES DBH"
3648,"0010-51300","2000-08-24 00:00:00",3,"PP",29,"E","N",10,2,"D",9,5,0,"E",10,""
3648,"0010-51300","2000-08-24 00:00:00",4,"BO",13,"C","N",0,4,"D",9,3,0,"C",100,""
3648,"0010-51300","2000-08-24 00:00:00",5,"SP",32,"B","N",40,2,"D",9,2,0,"C",10,""
3648,"0010-51300","2000-08-24 00:00:00",7,"DF",20,"B","N",5,2,"D",9,2,0,"B",10,""
3648,"0010-51300","2000-08-24 00:00:00",8,"SP",37,"C","N",10,3,"D",9,4,0,"D",10,""
3648,"0010-51300","2000-08-24 00:00:00",9,"BO",20,"C","N",0,2,"D",9,3,0,"C",10,"CHARRED"
3648,"0010-51300","2000-08-24 00:00:00",10,"DF",20,"C","N",30,1,"D",9,4,0,"D",10,""
3648,"0010-51300","2000-08-24 00:00:00",11,"DF",20,"B","N",100,1,"D",9,2,0,"D",10,""
3648,"0010-51300","2000-08-24 00:00:00",12,"DF",22,"B","N",95,1,"D",9,2,0,"B",10,""
3648,"0010-51300","2000-08-24 00:00:00",13,"DF",20.3999996185303,"B","N",20,2,"D",9,2,0,"C",10,""
3650,"0010-50800","1996-06-15 00:00:00",1,"IC",24,"B","N",90,1,"R",4,1,0,"B",10,NA
3650,"0010-50800","1996-06-15 00:00:00",2,"IC",20,"B","N",90,1,"R",4,1,0,"B",10,""
3650,"0010-50800","1996-06-15 00:00:00",3,"BO",22,"D","N",0,1,"U",9,3,0,"C",10,""
3650,"0010-50800","1996-06-15 00:00:00",4,"WF",20,"B","N",40,1,"R",4,1,0,"B",10,""
3650,"0010-50800","1996-06-15 00:00:00",5,"WF",38,"B","X",40,1,"R",4,1,0,"B",10,"BURNT TOP AND EDGES; PROBABLE BURN PILE CENTER"
3650,"0010-50800","1996-06-15 00:00:00",6,"WF",21,"B","N",100,1,"R",4,1,0,"B",10,"BURNT TOP AND EDGES"
3650,"0010-50800","1996-06-15 00:00:00",7,"WF",20,"B","N",80,1,"R",9,3,0,"C",10,""
3650,"0010-50800","1996-06-15 00:00:00",9,"IC",24,"B","N",95,1,"R",4,1,0,"B",10,""
3650,"0010-50800","1996-06-15 00:00:00",10,"IC",37,"B","N",80,1,"R",4,1,0,"B",10,"MINOR SKIDDING DAMAGE"
3651,"0070-00001","2000-08-07 00:00:00",3,"DF",22,"A","X",100,1,"R",0,1,-9,"A",10,""
3651,"0070-00001","2000-08-07 00:00:00",5,"DF",23.7999992370605,"A","X",40,2,"R",4,1,-9,"A",10,""
3651,"0070-00001","2000-08-07 00:00:00",11,"IC",14.3000001907349,"A","N",100,1,"R",1,1,0,"A",100,""
3651,"0070-00001","2000-08-07 00:00:00",13,"DF",24.7000007629395,"A","X",-9,1,"R",0,1,-9,"A",10,""
3651,"0070-00001","2000-08-07 00:00:00",14,"IC",13.8000001907349,"A","X",-9,1,"R",0,1,-9,"A",100,""
3651,"0070-00001","2000-08-07 00:00:00",21,"WF",20,"E","N",100,1,"D",4,5,0,"E",10,""
3651,"0070-00001","2000-08-07 00:00:00",22,"IC",9.60000038146973,"A","X",50,1,"R",0,1,-9,"A",100,"FALLEN TREE"
3651,"0070-00001","2000-08-07 00:00:00",23,"WF",31,"E","X",40,1,"D",4,4,-9,"D",10,""
3651,"0070-00001","2000-08-07 00:00:00",27,"DF",28.2000007629395,"A","X",100,1,"R",0,1,-9,"A",10,""
3651,"0070-00001","2000-08-07 00:00:00",33,"PP",30,"B","N",10,1,"D",4,2,0,"B",10,""
3651,"0070-00001","2000-08-07 00:00:00",35,"IC",22.7999992370605,"A","X",45,1,"R",0,1,-9,"A",10,"WITNESS AZ203 DIST 12.7'"
3651,"0070-00001","2000-08-07 00:00:00",44,"WF",22.2000007629395,"A","X",20,1,"R",0,1,-9,"A",10,""
3651,"0070-00001","2000-08-07 00:00:00",47,"IC",14.1000003814697,"A","X",100,1,"R",0,1,-9,"A",100,""
3651,"0070-00001","2000-08-07 00:00:00",48,"IC",16.7999992370605,"A","X",100,1,"R",0,1,-9,"A",100,""
3651,"0070-00001","2000-08-07 00:00:00",53,"PP",22,"D","X",20,1,"D",4,3,-9,"D",10,""
3652,"0070-00002","2000-08-02 00:00:00",18,"DF",22,"A","X",100,1,"R",9,1,-9,"A",10,""
3652,"0070-00002","2000-08-02 00:00:00",29,"WF",21.6000003814697,"A","N",100,1,"R",4,1,0,"A",10,"1/100;WITNESS AZ200 DIST9.6'"
3652,"0070-00002","2000-08-02 00:00:00",39,"IC",20.3999996185303,"A","X",100,1,"R",0,1,-9,"A",10,""
3652,"0070-00002","2000-08-02 00:00:00",53,"IC",21,"C","N",100,1,"R",4,2,0,"B",10,""
3652,"0070-00002","2000-08-02 00:00:00",54,"WF",26.2000007629395,"D","N",100,1,"R",4,2,0,"C",10,""
3653,"0070-00003","2000-07-31 00:00:00",1,"IC",9,"A","X",100,1,"C",0,1,-9,"A",100,NA
3653,"0070-00003","2000-07-31 00:00:00",2,"PP",15.5,"A","X",100,1,"R",0,1,-9,"A",100,""
3653,"0070-00003","2000-07-31 00:00:00",7,"PP",21.2000007629395,"A","X",100,1,"R",0,1,-9,"A",10,""
3653,"0070-00003","2000-07-31 00:00:00",8,"IC",19.5,"A","X",30,1,"R",0,1,-9,"A",100,""
3653,"0070-00003","2000-07-31 00:00:00",9,"WF",19,"A","X",25,1,"R",0,1,-9,"A",100,""
3653,"0070-00003","2000-07-31 00:00:00",12,"IC",12.5,"A","X",100,1,"R",0,1,-9,"A",100,""
3653,"0070-00003","2000-07-31 00:00:00",17,"PP",30.2000007629395,"A","X",100,1,"R",0,1,-9,"A",10,""
3653,"0070-00003","2000-07-31 00:00:00",20,"IC",12.5,"A","X",100,1,"R",0,1,-9,"A",100,""
3653,"0070-00003","2000-07-31 00:00:00",21,"WF",15.6000003814697,"A","X",100,1,"R",0,1,-9,"A",100,""
3654,"0070-00004","2000-07-31 00:00:00",5,"WF",18.2000007629395,"A","X",100,1,"R",0,1,-9,"A",100,""
3654,"0070-00004","2000-07-31 00:00:00",10,"IC",28.2999992370605,"A","X",80,1,"R",0,1,-9,"A",10,""
3654,"0070-00004","2000-07-31 00:00:00",15,"DF",20.3999996185303,"A","X",100,1,"R",0,-9,0,"A",10,""
3654,"0070-00004","2000-07-31 00:00:00",17,"DF",30,"A","X",100,1,"R",0,-9,-9,"A",10,""
3654,"0070-00004","2000-07-31 00:00:00",25,"PP",36,"A","X",100,1,"R",0,1,-9,"A",10,""
3654,"0070-00004","2000-07-31 00:00:00",27,"DF",10.8000001907349,"A","X",100,0,"R",0,1,-9,"A",100,""
3654,"0070-00004","2000-07-31 00:00:00",29,"DF",31.2000007629395,"A","X",100,2,"R",0,1,-9,"A",10,""
3655,"0070-00006","2000-08-01 00:00:00",1,"IC",20.3999996185303,"A","X",-9,1,"R",0,1,-9,"A",10,"WITNESS AZ 158 DIST 5.3'"
3655,"0070-00006","2000-08-01 00:00:00",2,"IC",10.8000001907349,"A","X",-9,0,"C",0,1,-9,"A",100,""
3655,"0070-00006","2000-08-01 00:00:00",3,"DF",12,"A","X",100,1,"R",0,1,-9,"A",100,""
3655,"0070-00006","2000-08-01 00:00:00",4,"IC",18,"A","X",100,1,"R",0,1,-9,"A",100,""
3655,"0070-00006","2000-08-01 00:00:00",5,"IC",14.3999996185303,"A","X",100,1,"R",0,1,-9,"A",100,"WITNESS AZ 158 DIST 5.3'"
3655,"0070-00006","2000-08-01 00:00:00",7,"PP",12,"A","X",100,1,"R",0,1,-9,"A",100,""
3655,"0070-00006","2000-08-01 00:00:00",39,"WF",9,"A","X",-9,1,"R",0,1,-9,"A",100,""
3656,"0070-00007","2000-08-01 00:00:00",3,"WF",24,"A","X",100,2,"R",0,1,-9,"A",10,"1/100,WITNESS AZ37 DIST 5.8'"
3656,"0070-00007","2000-08-01 00:00:00",30,"IC",21,"A","N",30,2,"R",4,2,0,"B",10,"1/100"
3657,"0070-00008","2000-08-01 00:00:00",3,"WF",25,"A","X",100,1,"R",0,1,-9,"A",10,"WITNESS AZ103DIST32.2'"
3657,"0070-00008","2000-08-01 00:00:00",4,"IC",23,"A","X",100,1,"R",0,1,-9,"A",10,""
3658,"0070-00009","2000-08-02 00:00:00",2,"IC",26.3999996185303,"A","X",100,2,"R",0,1,-9,"A",10,"WITNESS AZ112DIST33.1'"
3658,"0070-00009","2000-08-02 00:00:00",3,"IC",13.1999998092651,"A","X",100,2,"R",0,1,-9,"A",100,""
3658,"0070-00009","2000-08-02 00:00:00",8,"IC",25.2000007629395,"A","X",100,1,"R",0,1,-9,"A",10,"WITNESSAZ151DIST30.2'"
3658,"0070-00009","2000-08-02 00:00:00",21,"DF",26.3999996185303,"A","X",100,1,"R",0,1,-9,"A",10,"1/100; WITNESS AZ318DIST5'"
3658,"0070-00009","2000-08-02 00:00:00",27,"IC",30,"A","X",100,1,"R",4,1,-9,"A",10,""
3659,"0070-00010","2000-08-17 00:00:00",4,"PP",16,"A","N",60,1,"R",0,1,0,"A",100,""
3660,"0081-00001","2000-06-15 00:00:00",18,"PP",52,"B","N",75,1,"R",4,2,0,"B",10,"WITNESS 31.6 FT 164 AZ: OLD TREE 5"
3660,"0081-00001","2000-06-15 00:00:00",19,"IC",16,"B","N",25,1,"R",4,3,0,"C",100,"WITNESS 9.6 FT 228 AZ"
3660,"0081-00001","2000-06-15 00:00:00",20,"IC",14,"B","N",15,1,"R",4,2,0,"B",100,"WITNESS 9.6 FT 228 AZ"
3660,"0081-00001","2000-06-15 00:00:00",21,"DF",24,"B","N",100,1,"R",4,2,0,"B",10,"WITNESS 31.3 FT 330 AZ:OLD TREE 15 ALSO TAGGED 901"
3662,"0070-00024","2000-08-17 00:00:00",4,"IC",19.7999992370605,"A","N",100,1,"R",0,1,0,"A",100,""
3662,"0070-00024","2000-08-17 00:00:00",5,"BO",14.3999996185303,"A","N",100,3,"R",0,1,0,"A",100,""
3662,"0070-00024","2000-08-17 00:00:00",6,"BO",20.3999996185303,"A","N",95,3,"R",0,1,0,"A",10,""
3662,"0070-00024","2000-08-17 00:00:00",7,"BO",21.6000003814697,"A","N",100,1,"R",0,1,0,"A",10,""
3662,"0070-00024","2000-08-17 00:00:00",8,"IC",19.2000007629395,"A","N",10,1,"R",0,1,0,"A",100,"LOTS OF DAMAGE"
3662,"0070-00024","2000-08-17 00:00:00",20,"BO",22.7999992370605,"A","N",100,1,"R",0,1,0,"A",10,""
3662,"0070-00024","2000-08-17 00:00:00",25,"IC",8.39999961853027,"A","N",100,2,"C",0,1,0,"A",100,""
3702,"0081-00001","2000-08-15 00:00:00",18,"PP",52,"B","N",75,1,"R",9,2,0,"B",10,"WITNESS AZ. 164 31.6 FT."
3702,"0081-00001","2000-08-15 00:00:00",19,"IC",16,"B","N",25,1,"R",9,3,0,"C",100,"WITNESS AZ.228 9.6 FT."
3702,"0081-00001","2000-08-15 00:00:00",21,"DF",24,"B","N",100,1,"R",9,2,0,"B",10,"WITNESS AZ. 330 AT 31.3 FT."
3704,"0081-00006","2000-08-15 00:00:00",6,"WF",42,"B","N",100,1,"C",9,2,0,"B",10,"WITNESS AZ183 DIST5.10: PREVIOUSLY TAGGED AS 906"
3705,"0081-00007","2000-08-15 00:00:00",7,"IC",36,"B","N",100,1,"C",9,2,0,"B",10,"WITNESS AZ286 DIST33.6'"
3717,"0141-00004","2000-08-14 00:00:00",101,"IC",34.7999992370605,"D","X",-9,4,"C",-9,3,-9,"X",10,""
3717,"0141-00004","2000-08-14 00:00:00",105,"IC",34.5,"D","X",-9,3,"C",-9,3,-9,"X",10,""
3718,"0141-00005","2000-08-14 00:00:00",16,"IC",23.2000007629395,"B","N",95,1,"R",4,1,0,"B",10,""
3718,"0141-00005","2000-08-14 00:00:00",17,"PP",27,"D","N",60,1,"R",4,3,0,"C",10,"AZ 11 19 FEET"
3718,"0141-00005","2000-08-14 00:00:00",19,"XX",53.2000007629395,"E","N",0,4,"R",4,4,0,"E",10,""
3718,"0141-00005","2000-08-14 00:00:00",37,"DF",28.7000007629395,"C","N",80,1,"R",4,3,0,"C",10,""
3722,"0141-00016","2000-08-09 00:00:00",6,"IC",30,"A","X",100,1,"D",9,1,-9,"A",10,""
3722,"0141-00016","2000-08-09 00:00:00",7,"WF",21.6000003814697,"B","X",100,1,"D",9,2,-9,"B",10,"NUMBERS  7 AND 8 ARE THE SAME STUMP.  IT WAS TAGGED TWICE."
3722,"0141-00016","2000-08-09 00:00:00",10,"DF",30,"B","X",85,2,"R",9,2,-9,"B",10,""
3722,"0141-00016","2000-08-09 00:00:00",45,"IC",42.5999984741211,"B","X",100,2,"R",9,1,-9,"B",10,"HAS A NAIL AT BASE BUT WAS NOT ALREADY TAGGED"
3722,"0141-00016","2000-08-09 00:00:00",46,"WF",25,"B","X",100,1,"R",9,2,-9,"B",10,""
3724,"0141-00018","2000-08-08 00:00:00",34,"IC",21,"B","X",30,1,"R",9,3,-9,"C",10,""
3725,"0141-00019","2000-08-08 00:00:00",15,"PP",29,"C","Y",40,2,"R",9,3,-9,"E",10,""
3727,"0141-00021","2000-08-01 00:00:00",5,"PP",41,"B","X",75,1,"R",4,2,-9,"B",10,"WITNESS AZ105 DIST34"
3727,"0141-00021","2000-08-01 00:00:00",6,"PP",25,"C","X",60,2,"R",4,2,-9,"C",10,""
3727,"0141-00021","2000-08-01 00:00:00",7,"PP",27,"C","X",35,1,"R",4,3,-9,"C",10,""
3728,"0141-00023","2000-08-09 00:00:00",104,"PP",31.2000007629395,"C","Y",15,2,"R",9,3,-9,"C",10,""
3729,"0141-00024","2000-08-10 00:00:00",53,"XX",36,"E","N",4,2,"R",4,5,0,"E",10,""
3729,"0141-00024","2000-08-10 00:00:00",58,"PP",26.3999996185303,"E","N",25,1,"N",4,5,0,"E",10,""
3730,"0141-00025","2000-08-08 00:00:00",21,"IC",22,"D","N",30,2,"R",9,4,-9,"C",10,""
3730,"0141-00025","2000-08-08 00:00:00",47,"PP",21,"B","N",25,1,"U",9,2,-9,"B",10,""
3731,"0141-00026","2000-08-09 00:00:00",5,"SP",38.4000015258789,"C","N",25,1,"R",9,3,-9,"C",10,""
3731,"0141-00026","2000-08-09 00:00:00",7,"SP",26.3999996185303,"C","Y",15,1,"R",9,2,-9,"C",10,""
3731,"0141-00026","2000-08-09 00:00:00",8,"SP",44.4000015258789,"C","Y",85,2,"R",9,3,-9,"D",10,"1/100"
3731,"0141-00026","2000-08-09 00:00:00",9,"SP",48,"D","N",75,1,"R",9,4,-9,"C",10,"1/100"
3732,"0141-00027","2000-08-10 00:00:00",1,"PP",27,"D","X",35,1,"N",4,3,-9,"D",10,""
3733,"0141-00028","2000-08-10 00:00:00",3,"MC",34,"B","Y",0,4,"R",9,2,0,"B",10,"WITNESS AZ30 DIST 26.8"
3733,"0141-00028","2000-08-10 00:00:00",6,"WF",12,"C","N",40,2,"R",9,3,0,"C",100,NA
3733,"0141-00028","2000-08-10 00:00:00",7,"WF",27,"C","Y",60,1,"R",9,3,0,"C",10,""
3791,"0553-00020","2000-08-30 00:00:00",16,"PP",24,"D","N",60,2,"R",9,4,0,"D",10,"BETWEEN TREES 12 AND 13"
3798,"0560-00003","2000-07-28 00:00:00",3,"GS",15,"B","N",80,1,"C",1,1,0,"B",100," MASTICATED TO TOOTHPICKS"
3799,"0560-00004","2000-07-26 00:00:00",1,"PP",9.19999980926514,"A","N",100,1,"C",1,1,0,"A",100,"TAG 1 ON TOP"
3800,"0560-00005","2000-07-27 00:00:00",18,"PP",26,"D","X",-9,2,"R",4,4,-9,"D",10,""
3800,"0560-00005","2000-07-27 00:00:00",25,"IC",33,"C","X",-9,4,"R",4,3,-9,"C",10,""
3800,"0560-00005","2000-07-27 00:00:00",35,"SP",36,"C","X",-9,2,"R",4,4,-9,"C",10,""
3819,"0280-00002","1997-01-09 00:00:00",3,"WF",22,"C","N",55,1,"R",9,4,0,"D",10,""
3819,"0280-00002","1997-01-09 00:00:00",6,"SP",43,"D","N",65,1,"R",9,3,0,"D",10,""
3819,"0280-00002","1997-01-09 00:00:00",12,"PP",30,"C","N",70,3,"R",9,4,0,"D",10,""
3819,"0280-00002","1997-01-09 00:00:00",15,"WF",21,"D","N",99,1,"R",9,4,0,"D",10,""
3820,"0280-00003","1997-04-02 00:00:00",7,"WF",36,"C","N",60,2,"R",9,2,0,"D",10,""
3821,"0280-00004","1997-04-04 00:00:00",2,"DF",25,"B","N",100,2,"R",9,3,0,"C",10,""
3821,"0280-00004","1997-04-04 00:00:00",3,"IC",40,"B","N",80,3,"R",9,4,0,"C",10,""
3821,"0280-00004","1997-04-04 00:00:00",6,"IC",39,"B","N",60,3,"R",9,2,0,"B",10,""
3822,"0280-00005","1997-04-03 00:00:00",2,"BO",32,"C","N",80,1,"R",9,3,0,"C",10,""
3822,"0280-00005","1997-04-03 00:00:00",5,"IC",43,"C","N",40,4,"R",9,3,0,"B",10,""
3822,"0280-00005","1997-04-03 00:00:00",7,"WF",29,"B","N",85,2,"R",9,2,0,"B",10,""
3823,"0280-00006","1997-04-10 00:00:00",2,"WF",47,"D","N",5,4,"R",9,4,0,"D",10,""
3823,"0280-00006","1997-04-10 00:00:00",3,"IC",48,"D","N",25,3,"R",9,3,0,"C",10,""
3825,"0280-00009","1997-04-09 00:00:00",6,"IC",42,"B","N",45,3,"R",9,3,0,"C",10,""
3825,"0280-00009","1997-04-09 00:00:00",8,"DF",24,"B","N",99,2,"R",9,2,0,"B",10,""
3825,"0280-00009","1997-04-09 00:00:00",9,"SP",21,"D","N",1,3,"R",9,4,0,"D",10,""
3825,"0280-00009","1997-04-09 00:00:00",11,"SP",41,"B","Y",65,2,"R",9,3,0,"B",10,""
3826,"0280-00010","1997-04-09 00:00:00",1,"WF",28,"B","N",90,2,"R",9,2,0,"B",10,""
3826,"0280-00010","1997-04-09 00:00:00",5,"WF",25,"D","N",1,2,"R",9,4,0,"D",10,""
3826,"0280-00010","1997-04-09 00:00:00",10,"WF",36,"B","N",45,2,"R",9,3,0,"B",10,""
3826,"0280-00010","1997-04-09 00:00:00",12,"WF",23,"B","N",40,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",2,"WF",25,"C","N",85,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",4,"SP",37,"B","Y",25,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",8,"WF",30,"C","N",100,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",9,"WF",21,"C","N",90,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",13,"SP",35,"B","Y",15,2,"R",9,3,0,"C",10,""
3827,"0280-00011","1997-04-07 00:00:00",17,"PP",33,"B","N",25,2,"R",9,3,0,"C",10,""
3828,"0280-00012","1997-04-07 00:00:00",4,"WF",36,"C","Y",5,4,"R",9,4,0,"D",10,""
3828,"0280-00012","1997-04-07 00:00:00",7,"SP",37,"C","Y",20,2,"R",9,4,0,"D",10,""
3828,"0280-00012","1997-04-07 00:00:00",10,"SP",32.4000015258789,"B","Y",50,2,"R",9,3,0,"C",10,""
3828,"0280-00012","1997-04-07 00:00:00",12,"DF",20.5,"B","N",80,1,"R",9,3,0,"C",10,""
3829,"0280-00013","1997-04-10 00:00:00",3,"BO",24,"C","N",50,1,"R",9,4,0,"C",10,""
3829,"0280-00013","1997-04-10 00:00:00",5,"BO",16.5,"B","N",2,2,"R",9,4,0,"D",100,""
3829,"0280-00013","1997-04-10 00:00:00",7,"BO",21,"B","N",60,2,"R",9,3,0,"C",10,""
3829,"0280-00013","1997-04-10 00:00:00",8,"DF",22,"B","N",100,2,"R",9,3,0,"C",10,""
3829,"0280-00013","1997-04-10 00:00:00",16,"IC",60,"D","N",2,2,"U",9,4,0,"D",10,""
3829,"0280-00013","1997-04-10 00:00:00",17,"DF",26,"B","N",75,2,"R",9,3,0,"C",10,""
3867,"0040-00009","2001-07-10 00:00:00",10,"IC",14.1000003814697,"B","X",-9,1,"R",9,1,-9,"B",100,""
3867,"0040-00009","2001-07-10 00:00:00",11,"IC",15,"B","X",-9,1,"R",9,1,-9,"B",100,""
3867,"0040-00009","2001-07-10 00:00:00",13,"IC",27.2999992370605,"B","X",-9,2,"R",9,1,-9,"B",10,""
3867,"0040-00009","2001-07-10 00:00:00",16,"IC",13.1000003814697,"B","X",-9,1,"C",9,1,-9,"B",100,""
3872,"0060-00003","2001-08-08 00:00:00",18,"DF",13.6000003814697,"B","X",100,1,"R",9,2,-9,"B",100,""
3872,"0060-00003","2001-08-08 00:00:00",23,"DF",16.3999996185303,"B","X",100,1,"R",9,2,-9,"B",100,""
3872,"0060-00003","2001-08-08 00:00:00",49,"IC",26.5,"B","X",100,2,"R",9,2,-9,"B",10,""
3872,"0060-00003","2001-08-08 00:00:00",50,"IC",28.3999996185303,"D","X",0,3,"R",9,3,-9,"C",10,""
3873,"0060-00005","2001-08-09 00:00:00",5,"DF",12.8000001907349,"B","X",100,1,"R",9,2,-9,"B",100,"MISSING IN 2001"
3873,"0060-00005","2001-08-09 00:00:00",29,"PP",23,"C","N",90,1,"R",9,4,0,"D",10,""
3874,"0060-00009","2001-08-09 00:00:00",17,"WF",24.2999992370605,"D","N",50,1,"R",4,4,0,"D",10,""
3874,"0060-00009","2001-08-09 00:00:00",19,"IC",9.89999961853027,"B","N",70,1,"R",4,2,0,"C",100,""
3876,"0060-00015","2001-08-08 00:00:00",1,"PP",32,"C","N",55,1,"R",9,3,0,"D",10,""
3876,"0060-00015","2001-08-08 00:00:00",2,"DF",12.6999998092651,"B","N",100,1,"R",4,1,0,"B",100,"WITNESS 15.5 AZ352"
3876,"0060-00015","2001-08-08 00:00:00",3,"IC",13.1000003814697,"A","N",100,1,"R",4,1,0,"A",100,""
3876,"0060-00015","2001-08-08 00:00:00",4,"IC",11.6000003814697,"B","N",100,3,"R",4,1,0,"B",100,""
